1959-01-05	9	9	5	tom dooley	the kingston trio	
1959-01-05	10	10	3	pretty girls everywhere	eugene church and the fellows	Class 235
1959-01-05	11	27	3	i cried a tear	lavern baker	Atlantic 2007
1959-01-05	12	12	6	love you most of all	sam cooke	Keen 3-2008
1959-01-05	13	NEW	1	(night time is) the right time	ray charles with the raylettes	Atlantic 2010
1959-01-05	14	21	8	to know him, is to love him	the teddy bears	Dore 503
1959-01-05	15	NEW	1	rainbow riot (part 1)	bill doggett	King 5159
1959-01-05	16	17	8	one night	elvis presley	RCA Victor 47-7410
1959-01-05	17	28	10	queen of the hop	bobby darin	Atco 6127
1959-01-05	18	RE	2	lonesome town	ricky nelson	
1959-01-05	19	RE	2	tea for two cha cha	the tommy dorsey orchestra	Decca 30704
1959-01-05	20	NEW	1	my happiness	connie francis	MGM 12738
1959-01-05	21	15	4	sweet home chicago	little junior parker	Duke 301
1959-01-05	22	13	12	key to the highway	little walter	Checker 904
1959-01-05	23	16	12	close to you	muddy waters	
1959-01-05	24	14	4	rockhouse (part 2)	ray charles and his orchestra	Atlantic 2006
1959-01-05	25	23	6	the end	earl grant	Decca 30719
1959-01-05	26	NEW	1	coquette	fats domino	Imperial 5553
1959-01-05	27	NEW	1	the time	baby washington	Neptune 101
1959-01-05	28	NEW	1	i told you baby	jimmy reed	Vee-Jay 333
1959-01-05	29	29	9	please accept my love	b.b. king	
1959-01-05	30	25	3	gotta travel on	billy grammer	Monument 400
1959-01-12	1	1	9	lonely teardrops	jackie wilson	
1959-01-12	2	2	5	stagger lee	lloyd price	ABC-Para 9972
1959-01-12	3	3	13	a lover's question	clyde mcphatter	Atlantic 1199
1959-01-12	4	8	5	smoke gets in your eyes	the platters	Mercury 71383
1959-01-12	5	4	8	whole lotta loving	fats domino	Imperial 5553
1959-01-12	6	6	10	try me	james brown and the famous flames	Federal 12337
1959-01-12	7	7	9	nobody but you	dee clark	Abner 1019
1959-01-12	8	5	5	the chipmunk song	the chipmunks	Liberty 55168
1959-01-12	9	9	6	tom dooley	the kingston trio	
1959-01-12	10	16	9	one night	elvis presley	RCA Victor 47-7410
1959-01-12	11	14	9	to know him, is to love him	the teddy bears	Dore 503
1959-01-12	12	13	2	(night time is) the right time	ray charles with the raylettes	Atlantic 2010
1959-01-12	13	10	4	pretty girls everywhere	eugene church and the fellows	Class 235
1959-01-12	14	12	7	love you most of all	sam cooke	Keen 3-2008
1959-01-12	15	18	3	lonesome town	ricky nelson	
1959-01-12	16	11	4	i cried a tear	lavern baker	Atlantic 2007
1959-01-12	17	NEW	1	16 candles	the crests	Coed 506
1959-01-12	18	20	2	my happiness	connie francis	MGM 12738
1959-01-12	19	RE	12	topsy ii	cozy cole	Love 5004
1959-01-12	20	21	5	sweet home chicago	little junior parker	Duke 301
1959-01-12	21	17	11	queen of the hop	bobby darin	Atco 6127
1959-01-12	22	24	5	rockhouse (part 2)	ray charles and his orchestra	Atlantic 2006
1959-01-12	23	30	4	gotta travel on	billy grammer	Monument 400
1959-01-12	24	RE	12	hold it	bill doggett	King 5149
1959-01-12	25	19	3	tea for two cha cha	the tommy dorsey orchestra	Decca 30704
1959-01-12	26	RE	7	here i stand	wade flemons and the newcomers	Vee-Jay 295
1959-01-12	27	15	2	rainbow riot (part 1)	bill doggett	King 5159
1959-01-12	28	RE	2	cannonball	duane eddy his twangy guitar and the rebels	Jamie 1111
1959-01-12	29	23	13	close to you	muddy waters	
1959-01-12	30	26	2	coquette	fats domino	Imperial 5553
1959-01-19	1	1	10	lonely teardrops	jackie wilson	
1959-01-19	2	2	6	stagger lee	lloyd price	ABC-Para 9972
1959-01-19	3	3	14	a lover's question	clyde mcphatter	Atlantic 1199
1959-01-19	4	7	10	nobody but you	dee clark	Abner 1019
1959-01-19	5	4	6	smoke gets in your eyes	the platters	Mercury 71383
1959-01-19	6	6	11	try me	james brown and the famous flames	Federal 12337
1959-01-19	7	5	9	whole lotta loving	fats domino	Imperial 5553
1959-01-19	8	12	3	(night time is) the right time	ray charles with the raylettes	Atlantic 2010
1959-01-19	9	17	2	16 candles	the crests	Coed 506
1959-01-19	10	8	6	the chipmunk song	the chipmunks	Liberty 55168
1959-01-19	11	13	5	pretty girls everywhere	eugene church and the fellows	Class 235
1959-01-19	12	10	10	one night	elvis presley	RCA Victor 47-7410
1959-01-19	13	14	8	love you most of all	sam cooke	Keen 3-2008
1959-01-19	14	16	5	i cried a tear	lavern baker	Atlantic 2007
1959-01-19	15	9	7	tom dooley	the kingston trio	
1959-01-19	16	20	6	sweet home chicago	little junior parker	Duke 301
1959-01-19	17	11	10	to know him, is to love him	the teddy bears	Dore 503
1959-01-19	18	22	6	rockhouse (part 2)	ray charles and his orchestra	Atlantic 2006
